	address	RestaurantID	Checkins	Recommended	Name	range	Rating	Reviews	
1340	4312 N Brown Ave	ytAsW7DYezxMMzqoO_-nIQ	1666.0	Must Visit!	Social Tap	4.0	3.9	159	
1341	9375 E Bell Rd	zuVvDYJkKAbXQTTBauAqJQ	975.0	Must Visit!	Over Easy	3.0	3.2	291	
1342	6335 E Greenway	ZVe2Nhq3J6bWuxceiC_2FA	152.0	At your own risk	McDonald's	3.0	2.7	22	
1343	7318 E Shea Blvd, Ste 101	HO5cfgdnn13z-7sDSgrWkg	216.0	Worth Visiting	Taco Haus	3.0	3.3	115	
1344	16255 N Scottsdale Rd	t3u3vGPz8e2bSZOn1XW5iA	1.0	At your own risk	Pasta Pomodoro	4.0	3.8	4	
1345	7301 E Butherus Dr	VF4KH9JVolOeo2XojphthQ	91.0	Worth Visiting	BLK Live	3.0	3.4	107	
1346	9029 E Talking Stick Way	zPQesAWNB_FuL2Be1pPPlA	952.0	Worth Visiting	Sweet Tomatoes	4.0	3.6	96	
1347	6149 N Scottsdale Rd, Ste 171	3JTGnElYrZvul4Q-aUIx9Q	81.0	Worth Visiting	First Watch - Breakfast, Brunch & Lunch	3.0	3.4	44	
1348	7122 E Greenway Pkwy	vUDqNV3RhI3FmZRwS7039g	225.0	Worth Visiting	Bobby's Restaurant and Lounge	3.0	3.1	164	
1349	6990 E Shea Blvd, Ste 107	K3kinHWRzFMT_2HnIrEXLw	12.0	Worth Visiting	Bubbles	4.0	4.5	10	
1350	16495 N Scottsdale Rd, Ste 5B-1	9Cv6nCZ8v2jFMx-pbCwkzQ	469.0	Must Visit!	The Habit Burger Grill	4.0	4.0	141	
1351	15037 N Scottsdale Rd	gVLzkqIAHIWro_ZxkpjbFg	161.0	Worth Visiting	OBON Sushi Bar Ramen	4.0	3.8	104	
1352	6245 E Bell Rd	DncR06kFZ_u2O4NlbPPE4w	51.0	Worth Visiting	Tottie's Asian Kitchen	4.0	4.0	80	
1353	7132 E Becker Ln	LzF235KwLnVPDfSqdeZi-A	334.0	Worth Visiting	The Original Gyros Express	4.0	3.7	123	
1354	15768 N Frank Lloyd Wright Blvd	ehMxdQ9FfF4uOcGPKNWNOg	247.0	Worth Visiting	Cafe Rio Mexican Grill	4.0	3.6	97	
1355	14255 N 87th St	lFvXoq963a6Ur4Vws6ZOzA	1.0	Worth Visiting	Raintree Cafe	5.0	4.7	6	
1356	16640 N Scottsdale Rd	xADzoC8MpHx9PVid4AvaNQ	46.0	Worth Visiting	Prime Provisions	4.0	4.1	19	
1357	6339 E Greenway Rd	65gdQusMSPvBL6kgxs_UPA	7.0	Worth Visiting	Samurai Sam's Teriyaki Grill	4.0	4.2	4	
1358	7077 E. Bell Rd.	ZMgBp4XmiEHYAuXKbe1hUw	863.0	Worth Visiting	Tilted Kilt Pub & Eatery	3.0	3.2	152	
1359	7373 E Scottsdale Mall, Ste 6	7pGWy3mR7gjMSE6x2njqPA	2102.0	Jewel of a place!	Orange Table	4.0	3.8	451	
1360	4302 N Scottsdale Rd	bKxKPGmkwH-Q-GSbt7chNA	1302.0	Must Visit!	Stingray Sushi	3.0	3.2	261	
1361	11013 Scottsdale Rd, Ste 100	e1E_lrNhLP9RGLmMa-KIog	5.0	Worth Visiting	Firehouse Subs	5.0	5.0	3	
1362	15024 N Scottsdale Rd, Ste 140	itkonl5geVMxAOUTNiOHPQ	259.0	Worth Visiting	Bar North	4.0	4.1	71	
1363	14418 N Scottsdale Rd, Ste 185	sAEFh7e7fY-W2gMWSbIAWQ	367.0	Must Visit!	MAD Greens - North Scottsdale	4.0	3.9	138	
1364	14884 N Pima Rd, Ste 101	pbIWelv-9YJEpQ7LxE0FOw	640.0	At your own risk	Paradise Bakery & Cafe	3.0	2.9	109	
1365	15689 N Hayden Rd	LkmrqzFEImqzfKbJxSrwEA	148.0	Worth Visiting	Hot Noodles Cold Sake	4.0	3.7	139	
1366	4432 N Miller Rd	mUW2zgEcGVV0ISM2X208Yg	665.0	Worth Visiting	Clancy's Pub	3.0	3.1	94	
1367	15323 N Scottsdale Rd, Ste 195	YSYDJTCt5kzY2kKnLNGRiA	2737.0	Jewel of a place!	SOL Mexican Cocina	4.0	3.8	728	
1368	15745 N Hayden Rd, Ste D5-7	lpYFsXFrojiBZ1kbWR2lZw	3994.0	Jewel of a place!	Four Peaks Grill & Tap	4.0	4.1	550	
1369	15257 N Scottsdale Rd, Ste F150	p0mrAI9F5obInFizyfc_0A	946.0	Must Visit!	Zinburger	4.0	4.0	282	
1370	7366 E. Shea Blvd.	p-8AMN9Q0qwym-3Pdle20Q	1965.0	Jewel of a place!	Pita Jungle	4.0	3.9	441	
1371	15560 N Frank Lloyd Wright Blvd	tpGr6-jVv_dFSnDGcVL3rw	177.0	At your own risk	Streets of New York	3.0	3.1	65	
1372	10320 N Scottsdale Rd, Ste 19	u0_EMrcXuQW3zu39peNQzw	12.0	Its your say finally!	Subway	3.0	2.5	11	
1373	16495 N Scottsdale Rd	Y74pkciQCz8yryb_leMN0w	60.0	Worth Visiting	Baja Fresh Mexican Grill	4.0	4.0	6	
1374	15577 N Hayden Rd, Ste A2	bCrMHwCLZzyKsAUOiAL0OA	379.0	Worth Visiting	Ray's Pizza	3.0	3.3	156	
1375	9261 E Via De Ventura, Ste 101	zWKpPyzm0W9N5OEPDuwgMA	504.0	Worth Visiting	America's Taco Shop	3.0	3.3	145	
1376	8900 E Pinnacle Peak Rd, Ste C1	5BKP0DY4K79h9sd7THpeBw	469.0	Must Visit!	LAMP Pizzeria	4.0	4.3	216	
1377	7101 E Thunderbird Rd	c5x6HWB8MTZvlTgabihaSw	266.0	Must Visit!	Arrivederci	4.0	3.9	219	
1378	15768 N Pima Rd	RhleYhdR670avsJTp7MMUw	190.0	Its your say finally!	McDonald's	2.0	2.0	47	
1379	6245 E Bell Rd, Ste 115	XhCXhC4PEgirL-BwWPGExw	29.0	Worth Visiting	The Original Rainbow Donuts	4.0	4.5	32	
1380	15689 N Hayden Rd	odVKlMYqb4FHJXManv-VRA	744.0	Must Visit!	Grabbagreen	4.0	3.7	246	
1381	23233 N Pima Rd	dOE4OTd9t9YfBC7i5WR6bg	20.0	At your own risk	Blu Burger Grille	3.0	3.2	9	
1382	4802 E Cactus Rd	-faYl3ejjjm7ciR_j1ke7A	430.0	Worth Visiting	Red Lobster	3.0	3.1	110	
1383	8700 E Pinnacle Peak R	epoEBSCz3Mh4X-vVvcioNA	21.0	At your own risk	BiCE Ristorante	3.0	3.0	22	
1384	7802 E Gray Rd	IYnwyLHhMtd1fqMQMJiSZA	11.0	Worth Visiting	Lunch Room	4.0	4.0	21	
1385	15111 N Hayden Rd, Ste 120	rWmZAJMZ8NBw-_FbOYPnfA	80.0	Worth Visiting	Samurai Sam's	4.0	4.0	16	
1386	10855 N Frank Lloyd Wright Blvd	w91ARK_bAgqtXIMXJUoP8w	4.0	Worth Visiting	Hana's Cafe	4.0	4.0	3	
1387	15688 N Pima Rd, Ste 127	UAIOtVjJrzz-LGCg7eZvTQ	40.0	At your own risk	Philly's & Fries	4.0	3.5	20	
1388	16405 N Scottsdale Rd	1a9YViZDThy3VqBnGOatmQ	1420.0	Jewel of a place!	Maggiano's Little Italy	4.0	3.6	473	
1389	9301 E Shea Blvd	peH054eonSBTLLC5aFOQ0g	1921.0	Must Visit!	Chompie's	3.0	3.3	418	
1390	9397 E Shea Blvd, Ste 115	Gr-2oBg4XyduSKbvnE-i9g	401.0	Must Visit!	Salt & Lime Modern Mexican Grill	4.0	3.6	223	
1391	627 E Green St	kyXEnWKQGWSThY6EcjORuw	3.0	Its your say finally!	Zorba's Restaurant	1.0	1.1	4	
1392	627 E Green St	kyXEnWKQGWSThY6EcjORuw	3.0	Its your say finally!	Zorba's Restaurant	1.0	1.3	4	
1393	627 E Green St	kyXEnWKQGWSThY6EcjORuw	3.0	Its your say finally!	Zorba's Restaurant	2.0	1.6	4	
